dataset,job_title,role_normalized,seniority,salary_usd,country,country_name,year_x,source,country_eurostat,year_int,country_code,year_y,gdp_per_capita_usd,ppp_rate,salary_ppp_usd
LinkedIn,"senior financial analyst, business analytics - planning &  strategy",Financial Analyst,Senior,85250.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior cloud data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,177500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning engineer,ML Engineer,,127500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,116150.0,US,United States,2024,,US,2024,,,,,
LinkedIn,junior business data analyst,Data Analyst,Junior,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence consultant,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer with palantir foundry (must),Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence developer,BI Analyst,,114300.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence consultant,BI Analyst,,102500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,lead data scientist,Data Scientist,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,90000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,product data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior clinical data manager,Data Manager,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence developer,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data scientist,Data Scientist,Senior,145000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer-sql/ python/ data analysis,Data Engineer,,117500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"000198 - w2 only - data engineer (python, react, hadoop & cloud)",Data Engineer,,140400.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"nmc_000198 - w2 - data engineer (react, python, hadoop, cloud))",Data Engineer,,140400.0,US,United States,2024,,US,2024,,,,,
LinkedIn,sr analyst- digital product analytics,Data General,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst (entry level),Data Analyst,Junior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,analytics engineer,Data Analyst,,145600.0,US,United States,2024,,US,2024,,,,,
LinkedIn,contract business systems data analyst (treasury focus),Data Analyst,,150800.0,US,United States,2024,,US,2024,,,,,
LinkedIn,analyst ii - digital product analytics,Data General,Mid,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior business intelligence developer,BI Analyst,Senior,109200.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,130000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data scientist,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning engineer,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,credit risk analytics manager,Data Analyst,Manager,183450.0,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning engineer - renderwolf.ai,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"(w2 only, c2h)  senior aws data engineer, python",Data Engineer,Senior,156000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,sr data scientist,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"vp, ai engineering (sw-hw)",AI Engineer,VP,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data architect,Data Architect,,72.5,US,United States,2024,,US,2024,,,,,
LinkedIn,cloud data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,director of marketing analytics,Marketing Analyst,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr. data engineer,Data Engineer,Senior,163550.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,forward deployed data engineer - ts/sci full scope polygraph,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning engineer,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"machine learning researcher, machine learning operations engineer, sr. software developer, assoc software developer",ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,187500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence intern,BI Analyst,Intern,,US,United States,2024,,US,2024,,,,,
LinkedIn,private equity - portfolio analytics senior associate,Data General,Senior,130000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data science & analytics intern - summer 2024,Data Scientist,Intern,,US,United States,2024,,US,2024,,,,,
LinkedIn,cloud data architect,Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"program manager, data analytics and health care compliance",Data Analyst,Manager,115000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"machine learning engineer, phd intern",ML Engineer,Intern,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist intern,Data Scientist,Intern,,US,United States,2024,,US,2024,,,,,
LinkedIn,principal machine learning performance engineer,ML Engineer,Principal,,US,United States,2024,,US,2024,,,,,
LinkedIn,"finance & business management data scientist, senior associate",Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data scientist,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,head of corporate technology intelligent systems data and analytics - senior principal data architect,Data Architect,Principal,,US,United States,2024,,US,2024,,,,,
LinkedIn,"product manager, machine learning",ML Engineer,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,"vp / client, finance & strategy data scientist lead – jpm private client",Data Scientist,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,retail business intelligence analyst ii,BI Analyst,Mid,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"director, commercial operations (capital equipment sales effectiveness, enablement, analytics, excellence) (on-site),",Supply Chain Analyst,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,78665.5,US,United States,2024,,US,2024,,,,,
LinkedIn,bi data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,bi data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,bi data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,bi data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,remediation and correction - quantitative analytics associate,Data General,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst-ny,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,47840.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior associate, siem solution developer / cybersecurity analytics",Other Data,Senior,99850.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst-wa,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning engineer ( mlflow / azure ml / devops),ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst-ca,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst-il,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,digital media data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"enterprise data engineer (azure, python, sql)",Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst-va,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior azure cloud data engineer,Data Engineer,Senior,92000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst-tx,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior director, media analytics",Data General,Director,175000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning engineer [4414],ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,ai engineer,AI Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr data scientist,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,sql data engineer - w2,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning specialist,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,big data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst iii (onsite - only w2/no c2c),Data Analyst,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data manager,Data Manager,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence consultant,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,design analytics specialist,Data General,,114400.0,US,United States,2024,,US,2024,,,,,
LinkedIn,big data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence developer,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning engineer/ai engineer || 7+ years of experience,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data architect,Data Architect,,,US,United States,2024,,US,2024,,,,,
LinkedIn,master data manager,Data Manager,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning team lead,ML Engineer,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,gen ai engineer,AI Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr. operations data analyst - provider - (sas required) - remote,Data Analyst,Senior,86500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,it team lead / sr. servicing product owner / sr. sql data analyst  (onsite required),Data Analyst,Lead,122500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,sr data scientist,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,unstructured data engineering lead,Data Engineer,Lead,,US,United States,2024,,US,2024,,,,,
LinkedIn,oracle business intelligence techno-functional consultant,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data analyst,Data Analyst,,61880.0,US,United States,2024,,US,2024,,,,,
LinkedIn,associate oracle analytics cloud (oac/oas/faw) consultant,Cloud Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,​data engineer (fabric)​,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,clinical data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr. data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,tibco spotfire data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,databricks data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,nmc_000221 - data analyst (w2),Data Analyst,,67600.0,US,United States,2024,,US,2024,,,,,
LinkedIn,enterprise data engineer,Data Engineer,,145000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"vp/director, originations strategy and analytics",Data General,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,big data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data scientist for ecomm analytics,Data Scientist,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,177500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"vice president, finance – data science & visualization analytics",Data Scientist,VP,222500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,jr. data scientist (hybrid),Data Scientist,Junior,88400.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data analyst- scientist,Data Analyst,Senior,104000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,machine learning engineer,ML Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data engineer/scala developer,Data Engineer,,,US,United States,2024,,US,2024,,,,,
LinkedIn,program data analyst,Data Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr. healthcare data analyst,Data Analyst,Senior,109465.93,US,United States,2024,,US,2024,,,,,
LinkedIn,director - planning & analytics,Data General,Director,203500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence solutions architect,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence delivery senior associate (developer),BI Analyst,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,sr. data scientist (modeling),Data Scientist,Senior,166700.0,US,United States,2024,,US,2024,,,,,
LinkedIn,sr. product manager - analytics,Product Manager,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,"product analyst, property analytics",Data General,,65000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"consultancy - education and data and analytics consultant, data and analytics team (dat), dapm nyhq (remote-based)",Data General,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"director, research data analytics whsc",Data Analyst,Director,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence analyst,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence program manager,BI Analyst,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,medicaid business intelligence engineer,BI Analyst,,77250.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data analyst,Data Analyst,Senior,164500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,product insights & analytics pm,Data General,,111750.0,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence lead,BI Analyst,Lead,124550.0,US,United States,2024,,US,2024,,,,,
LinkedIn,"sales specialist, cloud data analytics",Data Analyst,,138000.0,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,marketing data analyst,Data Analyst,,222650.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,lending analytics - assistant vice president(hybrid),Data General,VP,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior data scientist, google cloud support",Data Scientist,Senior,186500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,principal data scientist - statistical programming,Data Scientist,Principal,193500.0,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data engineer,Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,bie/business intelligence engineer/business intelligence developer,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"business intelligence engineer, aft inbound",BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,engineering manager - data engineering,Data Engineer,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,principal data scientist - biostatistics,Data Scientist,Principal,,US,United States,2024,,US,2024,,,,,
LinkedIn,data scientist,Data Scientist,,,US,United States,2024,,US,2024,,,,,
LinkedIn,hr delivery - governance & analytics manager,Data Analyst,Manager,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior data analyst,Data Analyst,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence engineer,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,business intelligence engineer,BI Analyst,,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior associate, data engineering - azure cloud",Data Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior machine learning engineer,ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior machine learning engineer,ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,senior machine learning engineer,ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior machine learning engineer (python, pyspark, sql)",ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
LinkedIn,"senior machine learning engineer (python, pyspark, sql)",ML Engineer,Senior,,US,United States,2024,,US,2024,,,,,
